Date,open,high,low,close,volume
2003-07-10,143.594970703125,145.05671328982103,141.44534539319798,143.594970703125,10464179.0
2003-07-11,144.23987205063506,150.344813761096,142.9500967416875,149.05503845214844,11740117.0
2003-07-14,149.82888729769886,154.12813800925406,149.82888729769886,153.0103302001953,5982324.0
2003-07-15,171.97000236329376,171.97000236329376,148.7540520442491,151.5055694580078,6173689.0
2003-07-16,151.72052385412297,153.99913413584628,150.77469676382495,152.27943420410156,3759085.0
2003-07-17,152.62336957133346,153.05329455604144,146.7333920327264,148.066162109375,3814181.0
2003-07-18,141.87525374346237,147.8082136518991,137.57600363002413,143.9388885498047,5375212.0
2003-07-21,145.3146980545552,145.65863292018415,140.19859148674848,141.789306640625,3315845.0
2003-07-22,141.01539363205342,145.4436156839767,139.3816839539361,143.80990600585938,4627992.0
2003-07-23,146.6044820488248,153.0533595583039,146.00258943866174,150.21585083007812,13262249.0
2003-07-24,151.24759422280445,152.19343437379985,148.6250624882842,149.6998748779297,4305936.0
2003-07-25,149.95786063376485,150.47377597091682,147.98021578865044,149.31297302246094,2832967.0
2003-07-28,161.6518020386117,161.6518020386117,150.5597421468362,153.7841796875,5415867.0
2003-07-29,154.73003778846257,157.2665932039575,153.9991730051627,155.03099060058594,5229181.0
2003-07-30,155.847813805707,158.85728883092065,154.85899154553047,155.71884155273438,4632246.0
2003-07-31,156.23470968977628,157.9114142149357,154.47201493449916,155.50384521484375,3562717.0
2003-08-01,156.49269167983007,162.51164135982353,153.69817932840454,160.92091369628906,8027285.0
2003-08-04,161.52284873957888,170.6802471815643,159.07227067299442,169.90638732910156,9982429.0
2003-08-05,171.11013377449308,174.9364632876077,165.82206202404203,166.46694946289062,9651327.0
2003-08-06,164.66126317603562,169.82036280557196,163.24251602602064,164.74725341796875,7451054.0
2003-08-07,166.38101459080752,168.53064010231668,165.30620183505297,168.0147247314453,3223676.0
2003-08-08,169.3904521849209,171.02416195788575,168.53060217382992,169.51942443847656,2530289.0
2003-08-11,170.33631666143407,175.2374597973795,168.53062613332546,173.8616943359375,5651311.0
2003-08-12,175.23743185049747,182.2881991953191,174.97947422758224,180.95542907714844,8215213.0
2003-08-13,183.1480470326595,188.73707194210684,182.28819704659065,187.2753295898437,7839204.0
2003-08-14,191.7465612059228,192.95034602816563,184.86776080391647,186.2005310058593,6298655.0
2003-08-15,186.2005310058593,186.2005310058593,186.2005310058593,186.2005310058593,0.0
2003-08-18,187.53331071134608,190.02687073533016,185.2117049618016,186.50148010253903,3382031.0
2003-08-19,189.0380315702098,189.081013574863,184.8677537377843,185.42665100097656,3080091.0
2003-08-20,186.9313676495705,194.71301206168303,186.84539052959843,193.4662322998047,6049174.0
2003-08-21,195.1859527298172,196.81966250455784,192.00451030937631,196.0028076171875,4012069.0
2003-08-22,196.0887619008548,200.17304870885656,194.2400768419145,197.16357421875,4436016.0
2003-08-25,197.7654782482704,199.0122579870862,185.8135698109388,190.06982421875,4827198.0
2003-08-26,186.58745137389167,202.06475148785503,186.58745137389167,199.87213134765625,3968069.0
2003-08-27,202.40870257734488,204.30038324015467,200.34506764371545,201.4628753662109,2267859.0
2003-08-28,202.70964890065463,202.70964890065463,194.32611092915351,196.0888061523437,3554363.0
2003-08-29,199.5282016837133,205.07423174198985,199.0552815441117,202.40869140625,3212067.0
2003-09-01,203.2685232779893,203.7844384969753,199.22723113016207,202.53765869140625,2478236.0
2003-09-02,201.93580016432864,201.93580016432864,192.6924116382509,194.79904174804688,3975812.0
2003-09-03,195.2719270768117,199.2702240590145,190.02683718249065,191.57456970214844,3945233.0
2003-09-04,191.7465202833073,194.0681122994552,187.83420076558085,190.499740600586,3682478.0
2003-09-05,192.52037713328207,197.7654664927178,191.230602351808,197.16357421875,2971415.0
2003-09-08,198.62535160252307,201.11891137453333,195.3149238277064,196.6906890869141,1817991.0
2003-09-09,197.76550610936647,202.0647562421788,194.15413862185807,196.2177734375,2034401.0
2003-09-10,195.8308452062853,198.10944254784425,194.1541402643581,195.87384033203125,1476667.0
2003-09-11,197.7655303235729,197.85152058486577,193.4662796643648,194.02517700195312,1092801.0
2003-09-12,196.04581971514435,196.4757447583793,188.3931591936704,189.4679718017578,2496597.0
2003-09-15,188.3071308160445,190.3277833582967,178.07492210656775,179.1497344970703,3469640.0
2003-09-16,177.9889420982745,180.5684919837568,167.75673280063594,179.27871704101562,4004037.0
2003-09-17,182.7181741956895,188.7371258162534,179.92366094328486,185.7706451416016,3800473.0
2003-09-18,185.641616326216,185.641616326216,174.89349094558114,176.78517150878906,2813556.0
2003-09-19,177.98893595031515,180.9124204714399,170.93816913092647,176.91412353515625,3442717.0
2003-09-22,177.12911738368612,182.9761005815708,176.9141548625894,181.17041015625,2575343.0
2003-09-23,180.8264135090717,184.3517897768479,179.02072370148557,183.2769775390625,1766451.0
2003-09-24,185.72758825868945,190.02683798689984,183.234028664435,189.12399291992188,2133208.0
2003-09-25,189.25297101908,189.25297101908,181.85825652231128,183.7499237060547,1916650.0
2003-09-26,184.3518376449016,187.31833068767017,183.234043123576,184.6957855224609,2531520.0
2003-09-29,185.7275931362044,197.2925725847521,184.99671541510696,195.35791015625,3711837.0
2003-09-30,197.76550965174988,200.64601254043788,196.04580956782164,199.9581298828125,3594810.0
2003-10-01,199.4851475440429,200.3449973179397,195.27188890005544,196.43267822265625,2402620.0
2003-10-02,196.43267822265625,196.43267822265625,196.43267822265625,196.43267822265625,0.0
2003-10-03,196.905673340304,202.0647739518403,196.8196830820032,201.54885864257807,2511914.0
2003-10-06,203.4405041099588,208.3846413392726,202.06473893717256,207.48179626464844,3094324.0
2003-10-07,209.80341554066047,211.8670504454112,202.9676101583694,204.25738525390625,2440562.0
2003-10-08,205.28920438609683,210.66326732814125,203.87045701750543,206.5789794921875,1859277.0
2003-10-09,207.09484491521297,223.34600209064047,207.09484491521297,221.88424682617188,6993550.0
2003-10-10,224.11990731239823,234.223145265922,223.389029531482,231.3856506347656,3707816.0
2003-10-13,234.73906167015485,241.0589647324595,233.87921162740705,237.40460205078125,3693070.0
2003-10-14,239.0383178212868,239.55423310785832,225.9685863506689,227.77427673339844,5123854.0
